Time (s);IRQ;FSM
0.00307679;0;1
0.00307992;0;1
0.00308305;0;1
0.00308618;0;1
0.0030893099999999996;0;1
0.0030924399999999997;0;1
0.0030955699999999997;0;1
0.0030987;0;1
0.00310183;0;1
0.00310496;0;1
0.00310809;0;1
0.0031112199999999996;0;1
0.0031143499999999997;0;1
0.0031174799999999997;0;1
0.00312061;0;1
0.00312374;0;1
0.00312687;0;1
0.00313;0;1
0.0031331299999999996;0;1
0.0031362599999999997;0;1
0.0031393899999999997;0;1
0.0031425199999999998;0;1
0.00314565;0;1
0.00314878;0;1
0.00315191;0;1
0.0031550399999999996;0;1
0.0031581699999999996;0;1
0.0031612999999999997;0;1
0.0031644299999999998;0;1
0.00316756;0;1
0.00317069;0;1
0.00317382;0;1
0.00317695;0;1
0.0031800799999999996;0;1
0.0031832099999999997;0;1
0.0031863399999999997;0;1
0.00318947;0;1
0.0031926;0;1
0.00319573;0;1
0.00319886;0;1
0.0032019899999999996;0;1
0.0032051199999999997;0;1
0.0032082499999999997;0;1
0.00321138;0;1
0.00321451;0;1
0.00321764;0;1
0.00322077;0;1
0.0032238999999999996;0;1
0.0032270299999999997;0;1
0.0032301599999999997;0;1
0.0032332899999999998;0;1
0.00323642;0;1
0.00323955;0;1
0.00324268;0;1
0.0032458099999999996;0;1
0.0032489399999999996;0;1
0.0032520699999999997;1;1
0.0032551999999999998;1;1
0.00325833;1;1
0.00326146;0;1
0.00326459;0;1
0.00326772;0;1
0.0032708499999999996;0;1
0.0032739799999999997;0;1
0.0032771099999999997;0;1
0.00328024;0;1
0.00328337;0;1
0.0032865;0;1
0.00328963;0;1
0.0032927599999999996;0;1
0.0032958899999999997;0;1
0.0032990199999999997;0;1
0.00330215;0;1
0.00330528;0;1
0.00330841;0;1
0.00331154;0;1
0.0033146699999999996;0;1
0.0033177999999999997;0;1
0.0033209299999999997;0;1
0.0033240599999999998;0;1
0.00332719;0;1
0.00333032;0;1
0.00333345;0;1
0.0033365799999999996;0;1
0.0033397099999999996;0;1
0.0033428399999999997;0;1
0.0033459699999999998;0;1
0.0033491;0;1
0.00335223;0;1
0.00335536;0;1
0.0033584899999999996;0;1
0.0033616199999999996;0;1
0.0033647499999999997;0;1
0.0033678799999999997;0;1
0.00337101;0;1
0.00337414;0;1
0.00337727;0;1
0.0033804;0;1
0.0033835299999999996;0;1
0.0033866599999999997;0;1
0.0033897899999999997;0;1
0.00339292;0;1
0.00339605;0;1
0.00339918;0;1
0.00340231;1;1
0.0034054399999999996;1;1
0.0034085699999999997;0;1
0.0034116999999999997;0;1
0.0034148299999999998;0;1
0.00341796;0;1
0.00342109;0;1
0.00342422;0;1
0.0034273499999999996;0;1
0.0034304799999999996;0;1
0.0034336099999999997;0;1
0.0034367399999999998;0;1
0.00343987;0;1
0.003443;0;1
0.00344613;0;1
0.0034492599999999996;0;1
0.0034523899999999996;0;1
0.0034555199999999997;0;1
0.0034586499999999997;0;1
0.00346178;0;1
0.00346491;0;1
0.00346804;0;1
0.00347117;0;1
0.0034742999999999996;0;1
0.0034774299999999997;0;1
0.0034805599999999997;0;1
0.00348369;0;1
0.00348682;0;1
0.00348995;0;1
0.00349308;0;1
0.0034962099999999996;0;1
0.0034993399999999997;0;1
0.0035024699999999997;0;1
0.0035055999999999998;0;1
0.00350873;0;1
0.00351186;0;1
0.00351499;0;1
0.0035181199999999996;0;1
0.0035212499999999996;0;1
0.0035243799999999997;0;1
0.0035275099999999998;0;1
0.00353064;0;1
0.00353377;0;1
0.0035369;0;1
0.0035400299999999996;0;1
0.0035431599999999996;0;1
0.0035462899999999997;0;1
0.0035494199999999997;0;1
0.00355255;0;1
0.00355568;0;1
0.00355881;0;1
0.0035619399999999996;0;1
0.0035650699999999996;0;1
0.0035681999999999997;0;1
0.0035713299999999997;0;1
0.00357446;0;1
0.00357759;0;1
0.00358072;0;1
0.00358385;0;1
0.0035869799999999996;0;1
0.0035901099999999997;0;1
0.0035932399999999997;0;1
0.0035963699999999998;0;1
0.0035995;0;1
0.00360263;0;1
0.00360576;0;1
0.0036088899999999996;0;1
0.0036120199999999996;0;1
0.0036151499999999997;1;1
0.0036182799999999998;1;1
0.00362141;1;1
0.00362454;0;1
0.00362767;0;1
0.0036307999999999996;0;1
0.0036339299999999996;0;1
0.0036370599999999997;0;1
0.0036401899999999997;0;1
0.00364332;0;1
0.00364645;0;1
0.00364958;0;1
0.0036527099999999996;0;1
0.0036558399999999996;0;1
0.0036589699999999997;0;1
0.0036620999999999997;0;1
0.00366523;0;1
0.00366836;0;1
0.00367149;0;1
0.00367462;0;1
0.0036777499999999996;0;1
0.0036808799999999997;0;1
0.0036840099999999997;0;1
0.0036871399999999998;0;1
0.00369027;0;1
0.0036934;0;1
0.00369653;0;1
0.0036996599999999996;0;1
0.0037027899999999996;0;1
0.0037059199999999997;0;1
0.0037090499999999998;0;1
0.00371218;0;1
0.00371531;0;1
0.00371844;0;1
0.0037215699999999996;0;1
0.0037246999999999996;0;1
0.0037278299999999997;0;1
0.0037309599999999997;0;1
0.00373409;0;1
0.00373722;0;1
0.00374035;0;1
0.0037434799999999996;0;1
0.0037466099999999996;0;1
0.0037497399999999997;0;1
0.0037528699999999997;0;1
0.003756;0;1
0.00375913;0;1
0.00376226;0;1
0.0037653899999999995;0;1
0.0037685199999999996;0;1
0.0037716499999999997;0;1
0.0037747799999999997;0;1
0.0037779099999999998;0;1
0.00378104;0;1
0.00378417;0;1
0.0037873;0;1
0.0037904299999999996;0;1
0.0037935599999999996;0;1
0.0037966899999999997;0;1
0.0037998199999999998;0;1
0.00380295;0;1
0.00380608;0;1
0.00380921;0;1
0.0038123399999999996;0;1
0.0038154699999999996;0;1
0.0038185999999999997;0;1
0.0038217299999999997;0;1
0.00382486;0;1
0.00382799;0;1
0.00383112;0;1
0.0038342499999999996;0;1
0.0038373799999999996;0;1
0.0038405099999999997;0;1
0.0038436399999999997;0;1
0.00384677;0;1
0.0038499;0;1
0.00385303;0;1
0.0038561599999999995;0;1
0.0038592899999999996;0;1
0.0038624199999999997;0;1
0.0038655499999999997;0;1
0.0038686799999999998;0;1
0.00387181;0;1
0.00387494;0;1
0.00387807;0;1
0.0038811999999999996;0;1
0.0038843299999999996;0;1
0.0038874599999999997;0;1
0.0038905899999999998;0;1
0.00389372;0;1
0.00389685;0;1
0.00389998;0;1
0.0039031099999999996;0;1
0.0039062399999999996;0;1
0.00390937;0;1
0.003912499999999999;0;1
0.00391563;0;1
0.003918759999999999;0;1
0.00392189;0;1
0.0039250199999999996;0;1
0.00392815;0;1
0.00393128;0;1
0.00393441;0;1
0.00393754;0;1
0.003940669999999999;0;1
0.0039438;0;1
0.0039469299999999995;0;1
0.00395006;0;1
0.00395319;0;1
0.00395632;0;1
0.00395945;0;1
0.003962579999999999;0;1
0.00396571;0;1
0.0039688399999999995;0;1
0.00397197;0;1
0.0039751;0;1
0.00397823;1;1
0.00398136;1;1
0.003984489999999999;1;1
0.00398762;0;1
0.0039907499999999995;0;1
0.00399388;0;1
0.00399701;0;1
0.00400014;0;1
0.00400327;0;1
0.004006399999999999;0;1
0.00400953;0;1
0.0040126599999999995;0;1
0.00401579;0;1
0.00401892;0;1
0.00402205;0;1
0.00402518;0;1
0.004028309999999999;0;1
0.00403144;0;1
0.0040345699999999995;0;1
0.0040377;0;1
0.00404083;0;1
0.00404396;0;1
0.00404709;0;1
0.004050219999999999;0;1
0.00405335;0;1
0.0040564799999999995;0;1
0.00405961;0;1
0.00406274;0;1
0.00406587;0;1
0.004069;0;1
0.004072129999999999;0;1
0.00407526;0;1
0.0040783899999999994;0;1
0.00408152;0;1
0.0040846499999999996;0;1
0.00408778;0;1
0.00409091;0;1
0.004094039999999999;0;1
0.00409717;0;1
0.004100299999999999;0;1
0.00410343;0;1
0.0041065599999999996;0;1
0.00410969;0;1
0.00411282;0;1
0.004115949999999999;0;1
0.00411908;0;1
0.004122209999999999;0;1
0.00412534;0;1
0.0041284699999999995;0;1
0.0041316;0;1
0.00413473;0;1
0.00413786;0;1
0.00414099;0;1
0.004144119999999999;0;1
0.00414725;0;1
0.0041503799999999995;0;1
0.00415351;0;1
0.00415664;0;1
0.00415977;0;1
0.0041629;0;1
0.004166029999999999;0;1
0.00416916;0;1
0.0041722899999999995;0;1
0.00417542;0;1
0.00417855;0;1
0.00418168;0;1
0.00418481;0;1
0.004187939999999999;0;1
0.00419107;0;1
0.0041941999999999995;0;1
0.00419733;0;1
0.00420046;0;1
0.00420359;0;1
0.00420672;0;1
0.004209849999999999;0;1
0.00421298;0;1
0.0042161099999999995;0;1
0.00421924;0;1
0.00422237;0;1
0.0042255;0;1
0.00422863;0;1
0.004231759999999999;0;1
0.00423489;0;1
0.0042380199999999995;0;1
0.00424115;0;1
0.00424428;0;1
0.00424741;0;1
0.00425054;0;1
0.004253669999999999;0;1
0.0042568;0;1
0.0042599299999999994;0;1
0.00426306;0;1
0.0042661899999999996;0;1
0.00426932;0;1
0.00427245;0;1
0.004275579999999999;0;1
0.00427871;0;1
0.004281839999999999;0;1
0.00428497;0;1
0.0042880999999999996;0;1
0.00429123;0;1
0.00429436;0;1
0.004297489999999999;0;1
0.00430062;0;1
0.004303749999999999;0;1
0.00430688;0;1
0.0043100099999999995;0;1
0.00431314;0;1
0.00431627;0;1
0.0043194;0;1
0.00432253;0;1
0.004325659999999999;0;1
0.00432879;0;1
0.0043319199999999995;0;1
0.00433505;0;1
0.00433818;0;1
0.00434131;1;1
0.00434444;1;1
0.004347569999999999;1;1
0.0043507;0;1
0.0043538299999999995;0;1
0.00435696;0;1
0.00436009;0;1
0.00436322;0;1
0.00436635;0;1
0.004369479999999999;0;1
0.00437261;0;1
0.0043757399999999995;0;1
0.00437887;0;1
0.004382;0;1
0.00438513;0;1
0.00438826;0;1
0.004391389999999999;0;1
0.00439452;0;1
0.0043976499999999995;0;1
0.00440078;1;1
0.00440391;1;1
0.00440704;0;1
0.00441017;0;1
0.004413299999999999;0;1
0.00441643;0;1
0.0044195599999999995;0;1
0.00442269;0;1
0.00442582;0;1
0.00442895;0;1
0.00443208;0;1
0.004435209999999999;0;1
0.00443834;0;1
0.0044414699999999994;0;1
0.0044446;0;1
0.0044477299999999996;0;1
0.00445086;0;1
0.00445399;0;1
0.004457119999999999;0;1
0.00446025;0;1
0.004463379999999999;0;1
0.00446651;0;1
0.0044696399999999996;0;1
0.00447277;0;1
0.0044759;0;1
0.004479029999999999;0;1
0.00448216;0;1
0.004485289999999999;0;1
0.00448842;0;1
0.0044915499999999995;0;1
0.00449468;0;1
0.00449781;0;1
0.004500939999999999;0;1
0.00450407;0;1
0.004507199999999999;0;1
0.00451033;0;1
0.0045134599999999995;0;1
0.00451659;0;1
0.00451972;0;1
0.00452285;0;1
0.00452598;0;1
0.004529109999999999;0;1
0.00453224;0;1
0.0045353699999999995;0;1
0.0045385;0;1
0.00454163;0;1
0.00454476;0;1
0.00454789;0;1
0.004551019999999999;0;1
0.00455415;0;1
0.0045572799999999995;0;1
0.00456041;0;1
0.00456354;0;1
0.00456667;0;1
0.0045698;0;1
0.004572929999999999;0;1
0.00457606;0;1
0.0045791899999999995;0;1
0.00458232;0;1
0.00458545;0;1
0.00458858;0;1
0.00459171;0;1
0.004594839999999999;0;1
0.00459797;0;1
0.0046010999999999995;0;1
0.00460423;0;1
0.00460736;0;1
0.00461049;0;1
0.00461362;0;1
0.004616749999999999;0;1
0.00461988;0;1
0.0046230099999999994;0;1
0.00462614;0;1
0.0046292699999999996;0;1
0.0046324;0;1
0.00463553;0;1
0.004638659999999999;0;1
0.00464179;0;1
0.004644919999999999;0;1
0.00464805;0;1
0.0046511799999999996;0;1
0.00465431;0;1
0.00465744;0;1
0.004660569999999999;0;1
0.0046637;0;1
0.004666829999999999;0;1
0.00466996;0;1
0.0046730899999999995;0;1
0.00467622;0;1
0.00467935;0;1
0.004682479999999999;0;1
0.00468561;0;1
0.004688739999999999;0;1
0.00469187;0;1
0.0046949999999999995;0;1
0.00469813;0;1
0.00470126;0;1
0.004704389999999999;0;1
0.00470752;1;1
0.004710649999999999;1;1
0.00471378;0;1
0.0047169099999999995;0;1
0.00472004;0;1
0.00472317;0;1
0.0047263;0;1
0.00472943;0;1
0.004732559999999999;0;1
0.00473569;0;1
0.0047388199999999995;0;1
0.00474195;0;1
0.00474508;0;1
0.00474821;0;1
0.00475134;0;1
0.004754469999999999;0;1
0.0047576;0;1
0.0047607299999999995;0;1
0.00476386;0;1
0.00476699;0;1
0.00477012;0;1
0.00477325;0;1
0.004776379999999999;0;1
0.00477951;0;1
0.0047826399999999995;0;1
0.00478577;0;1
0.0047889;0;1
0.00479203;0;1
0.00479516;0;1
0.004798289999999999;0;1
0.00480142;0;1
0.0048045499999999994;0;1
0.00480768;0;1
0.0048108099999999996;0;1
0.00481394;0;1
0.00481707;0;1
0.004820199999999999;0;1
0.00482333;0;1
0.004826459999999999;0;1
0.00482959;0;1
0.0048327199999999996;0;1
0.00483585;0;1
0.00483898;0;1
0.004842109999999999;0;1
0.00484524;0;1
0.004848369999999999;0;1
0.0048515;0;1
0.0048546299999999995;0;1
0.00485776;0;1
0.00486089;0;1
0.004864019999999999;0;1
0.00486715;0;1
0.004870279999999999;0;1
0.00487341;0;1
0.0048765399999999995;0;1
0.00487967;0;1
0.0048828;0;1
0.004885929999999999;0;1
0.00488906;0;1
0.004892189999999999;0;1
0.00489532;0;1
0.0048984499999999995;0;1
0.00490158;0;1
0.00490471;0;1
0.004907839999999999;0;1
0.00491097;0;1
0.004914099999999999;0;1
0.00491723;0;1
0.0049203599999999995;0;1
0.00492349;0;1
0.00492662;0;1
0.00492975;0;1
0.00493288;0;1
0.004936009999999999;0;1
0.00493914;0;1
0.0049422699999999995;0;1
0.0049454;0;1
0.00494853;0;1
0.00495166;0;1
0.00495479;0;1
0.004957919999999999;0;1
0.00496105;0;1
0.0049641799999999995;0;1
0.00496731;0;1
0.00497044;0;1
0.00497357;0;1
0.0049767;0;1
0.004979829999999999;0;1
0.00498296;0;1
0.0049860899999999994;0;1
0.00498922;0;1
0.0049923499999999996;0;1
0.00499548;0;1
0.00499861;0;1
0.005001739999999999;0;1
0.00500487;0;1
0.005007999999999999;0;1
0.00501113;0;1
0.0050142599999999996;0;1
0.00501739;0;1
0.00502052;0;1
0.005023649999999999;0;1
0.00502678;0;1
0.005029909999999999;0;1
0.00503304;0;1
0.0050361699999999995;0;1
0.0050393;0;1
0.00504243;0;1
0.005045559999999999;0;1
0.00504869;0;1
0.005051819999999999;0;1
0.00505495;0;1
0.0050580799999999995;0;1
0.00506121;0;1
0.00506434;0;1
0.005067469999999999;0;1
0.0050706;1;1
0.005073729999999999;1;1
0.00507686;0;1
0.0050799899999999995;0;1
0.00508312;0;1
0.00508625;0;1
0.005089379999999999;0;1
0.00509251;0;1
0.005095639999999999;0;1
0.00509877;0;1
0.0051018999999999995;0;1
0.00510503;0;1
0.00510816;0;1
0.005111289999999999;0;1
0.00511442;0;1
0.005117549999999999;0;1
0.00512068;0;1
0.0051238099999999995;0;1
0.00512694;0;1
0.00513007;0;1
0.0051332;0;1
0.00513633;0;1
0.005139459999999999;0;1
0.00514259;0;1
0.0051457199999999995;0;1
0.00514885;0;1
0.00515198;0;1
0.00515511;0;1
0.00515824;0;1
0.005161369999999999;0;1
0.0051645;0;1
0.0051676299999999994;0;1
0.00517076;0;1
0.0051738899999999996;0;1
0.00517702;0;1
0.00518015;0;1
0.005183279999999999;0;1
0.00518641;0;1
0.005189539999999999;0;1
0.00519267;0;1
0.0051957999999999996;0;1
0.00519893;0;1
0.00520206;0;1
0.005205189999999999;0;1
0.00520832;0;1
0.005211449999999999;0;1
0.00521458;0;1
0.0052177099999999995;0;1
0.00522084;0;1
0.00522397;0;1
0.005227099999999999;0;1
0.00523023;0;1
0.005233359999999999;0;1
0.00523649;0;1
0.0052396199999999995;0;1
0.00524275;0;1
0.00524588;0;1
0.005249009999999999;0;1
0.00525214;0;1
0.005255269999999999;0;1
0.0052584;0;1
0.0052615299999999995;0;1
0.00526466;0;1
0.00526779;0;1
0.005270919999999999;0;1
0.00527405;0;1
0.005277179999999999;0;1
0.00528031;0;1
0.0052834399999999995;0;1
0.00528657;0;1
0.0052897;0;1
0.005292829999999999;0;1
0.00529596;0;1
0.005299089999999999;0;1
0.00530222;0;1
0.0053053499999999995;0;1
0.00530848;0;1
0.00531161;0;1
0.005314739999999999;0;1
0.00531787;0;1
0.005320999999999999;0;1
0.00532413;0;1
0.0053272599999999995;0;1
0.00533039;0;1
0.00533352;0;1
0.00533665;0;1
0.00533978;0;1
0.005342909999999999;0;1
0.00534604;0;1
0.0053491699999999994;0;1
0.0053523;0;1
0.0053554299999999996;0;1
0.00535856;0;1
0.00536169;0;1
0.005364819999999999;0;1
0.00536795;0;1
0.005371079999999999;0;1
0.00537421;0;1
0.0053773399999999996;0;1
0.00538047;0;1
0.0053836;0;1
0.005386729999999999;0;1
0.00538986;0;1
0.005392989999999999;0;1
0.00539612;0;1
0.0053992499999999995;0;1
0.00540238;1;1
0.00540551;0;1
0.005408639999999999;0;1
0.00541177;0;1
0.005414899999999999;0;1
0.00541803;0;1
0.0054211599999999995;0;1
0.00542429;0;1
0.00542742;0;1
0.005430549999999999;0;1
0.00543368;1;1
0.005436809999999999;1;1
0.00543994;0;1
0.0054430699999999995;0;1
0.0054462;0;1
0.00544933;0;1
0.005452459999999999;0;1
0.00545559;0;1
0.005458719999999999;0;1
0.00546185;0;1
0.0054649799999999995;0;1
0.00546811;0;1
0.00547124;0;1
0.005474369999999999;0;1
0.0054775;0;1
0.005480629999999999;0;1
0.00548376;0;1
0.0054868899999999995;0;1
0.00549002;0;1
0.00549315;0;1
0.005496279999999999;0;1
0.00549941;0;1
0.005502539999999999;0;1
0.00550567;0;1
0.0055087999999999995;0;1
0.00551193;0;1
0.00551506;0;1
0.005518189999999999;0;1
0.00552132;0;1
0.005524449999999999;0;1
0.00552758;0;1
0.0055307099999999994;0;1
0.00553384;0;1
0.0055369699999999996;0;1
0.0055401;0;1
0.00554323;0;1
0.005546359999999999;0;1
0.00554949;0;1
0.005552619999999999;0;1
0.00555575;0;1
0.0055588799999999996;0;1
0.00556201;0;1
0.00556514;0;1
0.005568269999999999;0;1
0.0055714;0;1
0.005574529999999999;0;1
0.00557766;0;1
0.0055807899999999995;0;1
0.00558392;0;1
0.00558705;0;1
0.005590179999999999;0;1
0.00559331;0;1
0.005596439999999999;0;1
0.00559957;0;1
0.0056026999999999995;0;1
0.00560583;0;1
0.00560896;0;1
0.005612089999999999;0;1
0.00561522;0;1
0.005618349999999999;0;1
0.00562148;0;1
0.0056246099999999995;0;1
0.00562774;0;1
0.00563087;0;1
0.005633999999999999;0;1
0.00563713;0;1
0.005640259999999999;0;1
0.00564339;0;1
0.0056465199999999995;0;1
0.00564965;0;1
0.00565278;0;1
0.005655909999999999;0;1
0.00565904;0;1
0.005662169999999999;0;1
0.0056653;0;1
0.0056684299999999995;0;1
0.00567156;0;1
0.00567469;0;1
0.005677819999999999;0;1
0.00568095;0;1
0.005684079999999999;0;1
0.00568721;0;1
0.0056903399999999995;0;1
0.00569347;0;1
0.0056966;0;1
0.005699729999999999;0;1
0.00570286;0;1
0.005705989999999999;0;1
0.00570912;0;1
0.0057122499999999994;0;1
0.00571538;0;1
0.0057185099999999996;0;1
0.005721639999999999;0;1
0.00572477;0;1
0.005727899999999999;0;1
0.00573103;0;1
0.005734159999999999;0;1
0.00573729;0;1
0.0057404199999999996;0;1
0.00574355;0;1
0.00574668;0;1
0.005749809999999999;0;1
0.00575294;0;1
0.005756069999999999;0;1
0.0057592;0;1
0.0057623299999999995;0;1
0.00576546;0;1
0.00576859;0;1
0.005771719999999999;0;1
0.00577485;0;1
0.005777979999999999;0;1
0.00578111;0;1
0.0057842399999999995;0;1
0.00578737;0;1
0.0057905;0;1
0.005793629999999999;0;1
0.00579676;1;1
0.005799889999999999;1;1
0.00580302;0;1
0.0058061499999999995;0;1
0.00580928;0;1
0.00581241;0;1
0.005815539999999999;0;1
0.00581867;0;1
0.005821799999999999;0;1
0.00582493;0;1
0.0058280599999999995;0;1
0.00583119;0;1
0.00583432;0;1
0.005837449999999999;0;1
0.00584058;0;1
0.005843709999999999;0;1
0.00584684;0;1
0.0058499699999999995;0;1
0.0058531;0;1
0.00585623;0;1
0.005859359999999999;0;1
0.00586249;0;1
0.005865619999999999;0;1
0.00586875;0;1
0.0058718799999999995;0;1
0.00587501;0;1
0.00587814;0;1
0.005881269999999999;0;1
0.0058844;0;1
0.005887529999999999;0;1
0.00589066;0;1
0.0058937899999999994;0;1
0.00589692;0;1
0.0059000499999999996;0;1
0.005903179999999999;0;1
0.00590631;0;1
0.005909439999999999;0;1
0.00591257;0;1
0.005915699999999999;0;1
0.00591883;0;1
0.0059219599999999996;0;1
0.005925089999999999;0;1
0.00592822;0;1
0.005931349999999999;0;1
0.00593448;0;1
0.005937609999999999;0;1
0.00594074;0;1
0.0059438699999999995;0;1
0.005947;0;1
0.00595013;0;1
0.005953259999999999;0;1
0.00595639;0;1
0.005959519999999999;0;1
0.00596265;0;1
0.0059657799999999995;0;1
0.00596891;0;1
0.00597204;0;1
0.005975169999999999;0;1
0.0059783;0;1
0.005981429999999999;0;1
0.00598456;0;1
0.0059876899999999995;0;1
0.00599082;0;1
0.00599395;0;1
0.005997079999999999;0;1
0.00600021;0;1
0.006003339999999999;0;1
0.00600647;0;1
0.0060095999999999995;0;1
0.00601273;0;1
0.00601586;0;1
0.006018989999999999;0;1
0.00602212;0;1
0.006025249999999999;0;1
0.00602838;0;1
0.0060315099999999995;0;1
0.00603464;0;1
0.00603777;0;1
0.006040899999999999;0;1
0.00604403;0;1
0.006047159999999999;0;1
0.00605029;0;1
0.0060534199999999995;0;1
0.00605655;0;1
0.00605968;0;1
0.006062809999999999;0;1
0.00606594;0;1
0.006069069999999999;0;1
0.0060722;0;1
0.0060753299999999994;0;1
0.00607846;0;1
0.0060815899999999996;0;1
0.006084719999999999;0;1
0.00608785;0;1
0.006090979999999999;0;1
0.00609411;0;1
0.006097239999999999;0;1
0.00610037;0;1
0.0061034999999999996;0;1
0.006106629999999999;0;1
0.00610976;0;1
0.006112889999999999;0;1
0.00611602;0;1
0.006119149999999999;0;1
0.00612228;0;1
0.0061254099999999995;0;1
0.00612854;0;1
0.00613167;0;1
0.006134799999999999;0;1
0.00613793;0;1
0.006141059999999999;0;1
0.00614419;0;1
0.0061473199999999995;0;1
0.00615045;0;1
0.00615358;0;1
0.006156709999999999;0;1
0.00615984;1;1
0.006162969999999999;1;1
0.0061661;0;1
0.0061692299999999995;0;1
0.00617236;0;1
0.00617549;0;1
0.006178619999999999;0;1
0.00618175;0;1
0.006184879999999999;0;1
0.00618801;0;1
0.0061911399999999995;0;1
0.00619427;0;1
0.0061974;0;1
0.006200529999999999;0;1
0.00620366;0;1
0.006206789999999999;0;1
0.00620992;0;1
0.0062130499999999995;0;1
0.00621618;0;1
0.00621931;0;1
0.006222439999999999;0;1
0.00622557;0;1
0.006228699999999999;0;1
0.00623183;0;1
0.0062349599999999995;0;1
0.00623809;0;1
0.00624122;0;1
0.006244349999999999;0;1
0.00624748;0;1
0.006250609999999999;0;1
0.00625374;0;1
0.0062568699999999994;0;1
0.00626;0;1
0.0062631299999999996;0;1
0.006266259999999999;0;1
0.00626939;0;1
0.006272519999999999;0;1
0.00627565;0;1
0.006278779999999999;0;1
0.00628191;0;1
0.0062850399999999996;0;1
0.006288169999999999;0;1
0.0062913;0;1
0.006294429999999999;0;1
0.00629756;0;1
0.006300689999999999;0;1
0.00630382;0;1
0.0063069499999999995;0;1
0.006310079999999999;0;1
0.00631321;0;1
0.006316339999999999;0;1
0.00631947;0;1
0.006322599999999999;0;1
0.00632573;0;1
0.0063288599999999995;0;1
0.00633199;0;1
0.00633512;0;1
0.006338249999999999;0;1
0.00634138;0;1
0.006344509999999999;0;1
0.00634764;0;1
0.0063507699999999995;0;1
0.0063539;0;1
0.00635703;0;1
0.006360159999999999;0;1
0.00636329;0;1
0.006366419999999999;0;1
0.00636955;0;1
0.0063726799999999995;0;1
0.00637581;0;1
0.00637894;0;1
0.006382069999999999;0;1
0.0063852;0;1
0.006388329999999999;0;1
0.00639146;0;1
0.0063945899999999995;0;1
0.00639772;0;1
0.00640085;1;1
0.006403979999999999;1;1
0.00640711;0;1
0.006410239999999999;0;1
0.00641337;0;1
0.0064164999999999995;0;1
0.00641963;0;1
0.00642276;0;1
0.006425889999999999;0;1
0.00642902;0;1
0.006432149999999999;0;1
0.00643528;0;1
0.0064384099999999994;0;1
0.00644154;0;1
0.0064446699999999996;0;1
0.006447799999999999;0;1
0.00645093;0;1
0.006454059999999999;0;1
0.00645719;0;1
0.006460319999999999;0;1
0.00646345;0;1
0.0064665799999999996;0;1
0.006469709999999999;0;1
0.00647284;0;1
0.006475969999999999;0;1
0.0064791;0;1
0.006482229999999999;0;1
0.00648536;0;1
0.0064884899999999995;0;1
0.006491619999999999;0;1
0.00649475;0;1
0.006497879999999999;0;1
0.00650101;0;1
0.006504139999999999;0;1
0.00650727;0;1
0.0065103999999999995;0;1
0.006513529999999999;0;1
0.00651666;0;1
0.006519789999999999;0;1
0.00652292;1;1
0.006526049999999999;1;1
0.00652918;0;1
0.0065323099999999995;0;1
0.00653544;0;1
0.00653857;0;1
0.006541699999999999;0;1
0.00654483;0;1
0.006547959999999999;0;1
0.00655109;0;1
0.0065542199999999995;0;1
0.00655735;0;1
0.00656048;0;1
0.006563609999999999;0;1
0.00656674;0;1
0.006569869999999999;0;1
0.006573;0;1
0.0065761299999999995;0;1
0.00657926;0;1
0.00658239;0;1
0.006585519999999999;0;1
0.00658865;0;1
0.006591779999999999;0;1
0.00659491;0;1
0.0065980399999999995;0;1
0.00660117;0;1
0.0066043;0;1
0.006607429999999999;0;1
0.00661056;0;1
0.006613689999999999;0;1
0.00661682;0;1
0.0066199499999999994;0;1
0.00662308;0;1
0.0066262099999999996;0;1
0.006629339999999999;0;1
0.00663247;0;1
0.006635599999999999;0;1
0.00663873;0;1
0.006641859999999999;0;1
0.00664499;0;1
0.0066481199999999996;0;1
0.006651249999999999;0;1
0.00665438;0;1
0.006657509999999999;0;1
0.00666064;0;1
0.006663769999999999;0;1
0.0066669;0;1
0.0066700299999999995;0;1
0.006673159999999999;0;1
0.00667629;0;1
0.006679419999999999;0;1
0.00668255;0;1
0.006685679999999999;0;1
0.00668881;0;1
0.0066919399999999995;0;1
0.006695069999999999;0;1
0.0066982;0;1
0.006701329999999999;0;1
0.00670446;0;1
0.006707589999999999;0;1
0.00671072;0;1
0.0067138499999999995;0;1
0.006716979999999999;0;1
0.00672011;0;1
0.006723239999999999;0;1
0.00672637;0;1
0.006729499999999999;0;1
0.00673263;0;1
0.0067357599999999995;0;1
0.00673889;0;1
0.00674202;0;1
0.006745149999999999;0;1
0.00674828;0;1
0.006751409999999999;0;1
0.00675454;0;1
0.0067576699999999995;0;1
0.0067608;0;1
0.00676393;0;1
0.006767059999999999;0;1
0.00677019;0;1
0.006773319999999999;0;1
0.00677645;0;1
0.0067795799999999995;0;1
0.00678271;0;1
0.00678584;0;1
0.006788969999999999;0;1
0.0067921;0;1
0.006795229999999999;0;1
0.00679836;0;1
0.0068014899999999994;0;1
0.00680462;0;1
0.0068077499999999996;0;1
0.006810879999999999;0;1
0.00681401;0;1
0.006817139999999999;0;1
0.00682027;0;1
0.006823399999999999;0;1
0.00682653;0;1
0.0068296599999999996;0;1
0.006832789999999999;0;1
0.00683592;0;1
0.006839049999999999;0;1
0.00684218;0;1
0.006845309999999999;0;1
0.00684844;0;1
0.0068515699999999995;0;1
0.006854699999999999;0;1
0.00685783;0;1
0.006860959999999999;0;1
